imputation_type,hyperparameter,mean arterial pressure,heart rate,respiratory rate,PCO2 (Arterial),PO2 (Arterial),FiO2,arterial pH,sodium,potassium,creatinine,hematocrit,white blood cell,HCO3 (serum)
knn,25,116.58973958333333,44.99270072992701,18.205,26.698976109215014,131.89333333333332,16.73686274509804,0.11647636363636363,10.622368421052634,1.6029125168236877,2.587223980016653,3.960720805369128,19.550781944444438,8.914889867841408
knn,30,116.61549479166665,45.18978102189781,18.21984463276836,26.69522184300341,132.3247311827957,16.962091503267974,0.11664696969696967,10.616228070175438,1.6028039479587257,2.592192617263392,3.973046979865772,19.5825150462963,8.913215859030837
knn,35,116.56011904761904,45.27236704900939,18.23674334140436,26.71438322769381,130.92534562211983,16.871148459383754,0.11672467532467523,10.608176691729323,1.6038454143433956,2.5959700249791844,3.975794822627038,19.599705357142856,8.931151667715545
knn,40,116.55804036458333,45.384489051094896,18.259004237288135,26.737542662116038,130.641935483871,16.799117647058825,0.11678181818181811,10.616981907894736,1.6043034993270524,2.59975645295587,3.9821459731543616,19.608214409722223,8.933259911894273
knn,50,116.54950520833331,45.48262773722628,18.27419491525424,26.78262798634812,132.61505376344087,16.768509803921567,0.11707818181818172,10.60618421052632,1.6028748317631227,2.6054388009991674,3.989528859060403,19.608327777777774,8.903876651982378
knn,25,116.58973958333333,44.99270072992701,18.205,26.698976109215014,131.89333333333332,16.73686274509804,0.11647636363636363,10.622368421052634,1.6029125168236877,2.587223980016653,3.960720805369128,19.550781944444438,8.914889867841408
knn,30,116.61549479166665,45.18978102189781,18.21984463276836,26.69522184300341,132.3247311827957,16.962091503267974,0.11664696969696967,10.616228070175438,1.6028039479587257,2.592192617263392,3.973046979865772,19.5825150462963,8.913215859030837
knn,35,116.56011904761904,45.27236704900939,18.23674334140436,26.71438322769381,130.92534562211983,16.871148459383754,0.11672467532467523,10.608176691729323,1.6038454143433956,2.5959700249791844,3.975794822627038,19.599705357142856,8.931151667715545
knn,40,116.55804036458333,45.384489051094896,18.259004237288135,26.737542662116038,130.641935483871,16.799117647058825,0.11678181818181811,10.616981907894736,1.6043034993270524,2.59975645295587,3.9821459731543616,19.608214409722223,8.933259911894273
knn,50,116.54950520833331,45.48262773722628,18.27419491525424,26.78262798634812,132.61505376344087,16.768509803921567,0.11707818181818172,10.60618421052632,1.6028748317631227,2.6054388009991674,3.989528859060403,19.608327777777774,8.903876651982378
knn,60,116.59034288194444,45.584428223844284,18.318079096045192,26.801450511945394,133.0863799283154,16.988562091503265,0.11720227272727265,10.607319078947373,1.603622700762674,2.60966000555093,3.987968680089485,19.61362326388889,8.87782672540382
knn,70,116.59899553571428,45.66218282933612,18.317615012106536,26.828035104826917,132.68294930875575,17.02745098039216,0.11752402597402598,10.603101503759403,1.60567390886368,2.613498275246818,3.9936169702780444,19.61430357142857,8.87098804279421
knn,80,116.59794921874999,45.754136253041366,18.33609639830508,26.840891638225255,132.97782258064515,17.07365196078431,0.11763352272727268,10.60530427631579,1.6050858008075373,2.616724604496253,3.996583473154362,19.627101128472223,8.869052863436124
knn,90,116.62515914351853,45.87902135712355,18.350258945386067,26.85121350018961,132.12341696535245,17.044117647058815,0.11762828282828279,10.612536549707604,1.6065216090922683,2.62010176704598,3.9942796420581654,19.62903202160494,8.870190895741557
knn,100,116.62592447916666,45.968199513382,18.370932203389827,26.860648464163823,132.32505376344085,17.059705882352937,0.11764954545454544,10.60860197368421,1.6083983849259758,2.622706910907577,3.989734228187919,19.630215624999998,8.87101321585903
